,0
2148,104710413
2149,104748157
2150,104749775
2151,104759111
2152,104773035
2153,104808784
2154,104894548
2155,104895884
2156,104921080
2157,104955023
2158,105098897
2159,105196733
2160,105198581
2161,105206028
2162,105207954
2163,105216326
2164,105279268
2165,105360831
2166,105419745
2167,105491330
2168,105516353
2169,105565474
2170,105606195
2171,105610060
2172,105678648
2173,105742066
2174,105775956
2175,105795690
2176,105803642
2177,105911855
2178,105913762
2179,106017130
2180,106053278
2181,106067514
2182,106098882
2183,106121036
2184,106139852
2185,106141195
2186,106192907
2187,106208379
2188,106215443
2189,106220719
2190,106239055
2191,106274351
2192,106326448
2193,106331840
2194,106343902
2195,106497025
2196,106506125
2197,106551506
2198,106582779
2199,106631908
2200,106709623
2201,106755567
2202,106775114
2203,106925303
2204,107102931
2205,107146047
2206,107162607
2207,107182771
2208,107185146
2209,107251941
2210,107267610
2211,107269662
2212,107415854
2213,107427949
2214,107431998
2215,107449152
2216,107509620
2217,107551747
2218,107611382
2219,107703176
2220,107723074
2221,107726475
2222,107734191
2223,107753143
2224,107766842
2225,107773321
2226,107779167
2227,107932322
2228,108044800
2229,108092672
2230,108128423
2231,108150721
2232,108190992
2233,108226243
2234,108306491
2235,108310380
2236,108375271
2237,108383307
2238,108418188
2239,108434672
2240,108569321
2241,108582587
2242,108609140
2243,108718118
2244,108763570
2245,108780132
2246,108805360
2247,108808756
2248,108819936
2249,108840331
2250,108870966
2251,108872051
2252,108898977
2253,109043168
2254,109081904
2255,109082527
2256,109126353
2257,109175847
2258,109266924
2259,109273054
2260,109302284
2261,109303595
2262,109320699
2263,109328662
2264,109375520
2265,109520190
2266,109525903
2267,109856643
2268,109881392
2269,109886473
2270,110055254
2271,110101911
2272,110111555
2273,110142584
2274,110184233
2275,110396035
2276,110440128
2277,110518915
2278,110534675
2279,110567090
2280,110579506
2281,110585370
2282,110599480
2283,110605737
2284,110627415
2285,110667840
2286,110747872
2287,110772691
2288,110796828
2289,110821754
2290,110829049
2291,110868351
2292,110895313
2293,110951956
2294,110966720
2295,111039244
2296,111208976
2297,111214896
2298,111242097
2299,111245081
2300,111366336
2301,111418732
2302,111589886
2303,111600868
2304,111618237
2305,111653642
2306,111656118
2307,111886231
2308,111896159
2309,111919522
2310,111940612
2311,111958318
2312,111972630
2313,112102896
2314,112104474
2315,112110467
2316,112125502
2317,112168628
2318,112206764
2319,112230404
2320,112279183
2321,112329898
2322,112445828
2323,112452227
2324,112484337
2325,112488598
2326,112638641
2327,112648754
2328,112736725
2329,112794461
2330,112797734
2331,112816705
2332,112828729
2333,112860999
2334,112893922
2335,112902799
2336,112938298
2337,112971327
2338,113118967
2339,113123720
2340,113175706
2341,113177670
2342,113219149
2343,113345282
2344,113353058
2345,113355016
2346,113360370
2347,113369241
2348,113370929
2349,113376786
2350,113377114
2351,113388757
2352,113398764
2353,113457426
2354,113494452
2355,113498753
2356,113540729
2357,113570037
2358,113650556
2359,113672420
2360,113675035
2361,113682433
2362,113684741
2363,113723132
2364,113730211
2365,113742536
2366,113919236
2367,113932234
2368,113939620
2369,113966334
2370,113993355
2371,114099373
2372,114108933
2373,114134900
2374,114209697
2375,114258128
2376,114317062
2377,114340869
2378,114480883
2379,114494179
2380,114505571
2381,114631401
2382,114715718
2383,114743985
2384,114755307
2385,114931235
2386,114936188
2387,114937776
2388,114964351
2389,115001593
2390,115051638
2391,115118173
2392,115132917
2393,115149039
2394,115203549
2395,115271469
2396,115459136
2397,115502817
2398,115506738
2399,115530022
2400,115530703
2401,115539174
2402,115693282
2403,115825408
2404,115828979
2405,115950948
2406,115959559
2407,116046002
2408,116129279
2409,116161467
2410,116218179
2411,116219633
2412,116226749
2413,116243036
2414,116290031
2415,116405153
2416,116530876
2417,116537531
2418,116553074
2419,116697820
2420,116714905
2421,116718794
2422,116737781
2423,116774895
2424,116813932
2425,116942993
2426,116952151
2427,117215898
2428,117285135
2429,117409823
2430,117459429
2431,117474372
2432,117484345
2433,117525461
2434,117549756
2435,117637091
2436,117696521
2437,117712731
2438,117718955
2439,117719375
2440,117780107
2441,117781410
2442,117818765
2443,117844007
2444,117872758
2445,117909159
2446,117937777
2447,117977145
2448,118134479
2449,118167094
2450,118183786
2451,118303595
2452,118314307
2453,118371488
2454,118383532
2455,118439407
2456,118623054
2457,118658787
2458,118687050
2459,118727835
2460,118734589
2461,118753259
2462,118766791
2463,118835494
2464,118839124
2465,118968036
2466,118969482
2467,118997614
2468,119031593
2469,119181096
2470,119216457
2471,119269117
2472,119270762
2473,119286084
2474,119286244
2475,119291555
2476,119369971
2477,119377820
2478,119395473
2479,119403911
2480,119414657
2481,119475445
2482,119539681
2483,119568682
2484,119570721
2485,119573309
2486,119619360
2487,119637412
2488,119677821
2489,119843070
2490,119849143
2491,119940603
2492,119943227
2493,119959719
2494,119970151
2495,119978836
2496,120023092
2497,120052643
2498,120088194
2499,120148768
2500,120178394
2501,120202778
2502,120217137
2503,120279254
2504,120280581
2505,120310724
2506,120356358
2507,120407667
2508,120410203
2509,120427663
2510,120482545
2511,120486331
2512,120505585
2513,120514654
2514,120525174
2515,120541365
2516,120603173
2517,120616924
2518,120646264
2519,120666109
2520,120670436
2521,120689789
2522,120708863
2523,120814251
2524,120814385
2525,120882224
2526,120908692
2527,121034654
2528,121036206
2529,121041727
2530,121044692
2531,121045405
2532,121108432
2533,121124869
2534,121178450
2535,121181619
2536,121187541
2537,121194488
2538,121213779
2539,121232489
2540,121247323
2541,121284743
2542,121375474
2543,121461437
2544,121549095
2545,121594319
2546,121639888
2547,121687285
2548,121696071
2549,121707140
2550,121733227
2551,121831106
2552,121850687
2553,121857174
2554,121876368
2555,121903670
2556,121913071
2557,121923250
2558,121982671
2559,122044708
2560,122064233
2561,122094496
2562,122108713
2563,122119116
2564,122213749
2565,122218165
2566,122237654
2567,122271595
2568,122299142
2569,122324784
2570,122349583
2571,122395080
2572,122406063
2573,122429032
2574,122436362
2575,122517192
2576,122530750
2577,122535079
2578,122539075
2579,122551590
2580,122667091
2581,122717890
2582,122721534
2583,122737895
2584,122746985
2585,122763276
2586,122779070
2587,122869313
2588,123045608
2589,123085925
2590,123087946
2591,123116864
2592,123143452
2593,123147989
2594,123163847
2595,123190170
2596,123194396
2597,123276279
2598,123294479
2599,123364548
2600,123380132
2601,123392091
2602,123397916
2603,123410453
2604,123449207
2605,123485288
2606,123533139
2607,123537807
2608,123551075
2609,123580016
2610,123609729
2611,123715249
2612,123728437
2613,123744872
2614,123810316
2615,123818724
2616,123828088
2617,123941578
2618,123964798
2619,124064344
2620,124064891
2621,124068047
2622,124081310
2623,124129688
2624,124187821
2625,124255961
2626,124272504
2627,124283933
2628,124324455
2629,124404156
2630,124433019
2631,124460803
2632,124482384
2633,124505250
2634,124505898
2635,124527332
2636,124534116
2637,124535335
2638,124565616
2639,124569479
2640,124619085
2641,124701635
2642,124778837
2643,124916125
2644,124979650
2645,124989711
2646,125145562
2647,125170599
2648,125268150
2649,125365829
2650,125366653
2651,125373568
2652,125375722
2653,125377141
2654,125379152
2655,125386735
2656,125407999
2657,125456942
2658,125466688
2659,125483792
2660,125550656
2661,125562589
2662,125590218
2663,125623884
2664,125737493
2665,125795336
2666,125869181
2667,125921907
2668,126103378
2669,126112209
2670,126136409
2671,126138062
2672,126139748
2673,126145192
2674,126197267
2675,126216138
2676,126226855
2677,126282399
2678,126332508
2679,126356375
2680,126407043
2681,126412106
2682,126418635
2683,126422337
2684,126423076
2685,126468074
2686,126471303
2687,126489780
2688,126583507
2689,126585193
2690,126616457
2691,126622166
2692,126624591
2693,126650347
2694,126688412
2695,126787536
2696,126977252
2697,127040848
2698,127123318
2699,127127820
2700,127266860
2701,127339877
2702,127350033
2703,127390458
2704,127421416
2705,127469544
2706,127486944
2707,127617878
2708,127667919
2709,127716722
2710,127719538
2711,127722145
2712,127812083
2713,127827065
2714,127832130
2715,127915525
2716,127928444
2717,127960804
2718,127973554
2719,128025584
2720,128045224
2721,128053135
2722,128102277
2723,128109875
2724,128269603
2725,128294616
2726,128344825
2727,128353891
2728,128513736
2729,128597121
2730,128609747
2731,128816754
2732,128863591
2733,128945071
2734,128957819
2735,128976146
2736,129093662
2737,129404503
2738,129433898
2739,129493604
2740,129619116
2741,129949484
2742,129990286
2743,130059068
2744,130121499
2745,130297339
2746,130525208
2747,130581382
2748,130664464
2749,130722521
2750,130729959
2751,130843009
2752,130891001
2753,131029079
2754,131073424
2755,131144950
2756,131186343
2757,131273682
2758,131305555
2759,131310769
2760,131330158
2761,131413622
2762,131417730
2763,131499976
2764,131571293
2765,131586459
2766,131633483
2767,131633651
2768,131633890
2769,131640355
2770,131642303
2771,131653491
2772,131656379
2773,131657886
2774,131688822
2775,131701875
2776,131703025
2777,131707765
2778,131711144
2779,131718930
2780,131731348
2781,131743508
2782,131758202
2783,131761500
2784,131786416
2785,131805677
2786,131816329
2787,131818119
2788,131854433
2789,131862257
2790,131864370
2791,131888088
2792,131898179
2793,131918818
2794,131919106
2795,131947454
2796,131948076
2797,131959017
2798,131969443
2799,131985967
2800,131987742
2801,132006834
2802,132027587
2803,132034361
2804,132042348
2805,132057080
2806,132072613
2807,132073735
2808,132095946
2809,132096999
2810,132107041
2811,132115568
2812,132127846
2813,132160221
2814,132189216
2815,132195558
2816,132232290
2817,132234847
2818,132241310
2819,132249229
2820,132325581
2821,132333428
2822,132351208
2823,132355156
2824,132358273
2825,132363539
2826,132369566
2827,132395653
2828,132459612
2829,132463386
2830,132475278
2831,132477709
2832,132488868
2833,132539397
2834,132549769
2835,132567629
2836,132567947
2837,132570399
2838,132603374
2839,132628273
2840,132667183
2841,132688009
2842,132692714
2843,132703306
2844,132705289
2845,132710829
2846,132800200
2847,132826642
2848,132830785
2849,132832150
2850,132840461
2851,132844093
2852,132856390
2853,132867505
2854,132869448
2855,132892762
2856,132898466
2857,132902392
2858,132909955
2859,132911979
2860,132919022
2861,132935809
2862,132946350
2863,132954998
2864,133069359
2865,133071790
2866,133093828
2867,133111939
2868,133122177
2869,133134981
2870,133164426
2871,133174594
2872,133178274
2873,133182394
2874,133203737
2875,133213632
2876,133231441
2877,133238378
2878,133243007
2879,133266513
2880,133277469
2881,133291111
2882,133299209
2883,133306596
2884,133321020
2885,133325411
2886,133326886
2887,133373502
2888,133386411
2889,133387250
2890,133391169
2891,133451378
2892,133473331
2893,133479933
2894,133515822
2895,133531747
2896,133535411
2897,133537663
2898,133538028
2899,133569968
2900,133579201
2901,133607989
2902,133635584
2903,133708313
2904,133710159
2905,133712125
2906,133715834
2907,133740305
2908,133747734
2909,133767203
2910,133770342
2911,133774775
2912,133775326
2913,133776540
2914,133785782
2915,133791804
2916,133793844
2917,133798540
2918,133806243
2919,133817097
2920,133835983
2921,133844077
2922,133847520
2923,133853095
2924,133856172
2925,133860054
2926,133870361
2927,133871700
2928,133916801
2929,133931106
2930,133949243
2931,133951895
2932,133975533
2933,133975896
2934,134015227
2935,134048912
2936,134062959
2937,134076912
2938,134082388
2939,134085852
2940,134116312
2941,134135019
2942,134138680
2943,134148611
2944,134188512
2945,134192867
2946,134197834
2947,134214835
2948,134229413
2949,134234874
2950,134240585
2951,134247211
2952,134268781
2953,134297313
2954,134318809
2955,134320316
2956,134338747
2957,134343034
2958,134343682
2959,134378621
2960,134429047
2961,134439230
2962,134455553
2963,134458209
2964,134459431
2965,134481455
2966,134495216
2967,134497872
2968,134514823
2969,134529320
2970,134539336
2971,134580937
2972,134581437
2973,134588136
2974,134597107
2975,134606482
2976,134626011
2977,134648002
2978,134656181
2979,134661571
2980,134663848
2981,134668627
2982,134700355
2983,134718236
2984,134721862
2985,134726395
2986,134738289
2987,134776588
2988,134808021
2989,134815920
2990,134824962
2991,134830528
2992,134840286
2993,134841673
2994,134848803
2995,134849471
2996,134856448
2997,134867046
2998,134873942
2999,134874269
3000,134874838
3001,134916312
3002,134923607
3003,134942704
3004,134942737
3005,134945408
3006,134957059
3007,134970216
3008,134979333
3009,134987116
3010,135041612
3011,135086252
3012,135090583
3013,135153335
3014,135153916
3015,135181245
3016,135181930
3017,135194299
3018,135197760
3019,135216582
3020,135239475
3021,135248266
3022,135277132
3023,135278145
3024,135336777
3025,135338615
3026,135346503
3027,135359494
3028,135390805
3029,135390933
3030,135441516
3031,135504415
3032,135504722
3033,135508024
3034,135511700
3035,135535452
3036,135543232
3037,135545223
3038,135557773
3039,135596551
3040,135599224
3041,135602578
3042,135605198
3043,135615797
3044,135625540
3045,135629350
3046,135639715
3047,135641618
3048,135652944
3049,135665066
3050,135690472
3051,135704546
3052,135709187
3053,135721483
3054,135744495
3055,135759540
3056,135769737
3057,135780905
3058,135783252
3059,135786097
3060,135788450
3061,135789365
3062,135805021
3063,135828738
3064,135832140
3065,135842180
3066,135853628
3067,135866737
3068,135870118
3069,135888486
3070,135888811
3071,135890909
3072,135892196
3073,135897300
3074,135901792
3075,135903415
3076,135928010
3077,135933713
3078,135956945
3079,135993852
3080,136003707
3081,136004063
3082,136012199
3083,136020468
3084,136025768
3085,136040300
3086,136049896
3087,136057223
3088,136065500
3089,136078458
3090,136090462
3091,136092055
3092,136113542
3093,136152938
3094,136173023
3095,136174106
3096,136183631
3097,136188462
3098,136193529
3099,136208809
3100,136238141
3101,136272433
3102,136275526
3103,136276519
3104,136294669
3105,136346374
3106,136368517
3107,136370957
3108,136373953
3109,136381880
3110,136394113
3111,136398732
3112,136401363
3113,136411519
3114,136423997
3115,136428197
3116,136435127
3117,136448185
3118,136451213
3119,136464984
3120,136471069
3121,136499094
3122,136499429
3123,136524969
3124,136539387
3125,136544082
3126,136546043
3127,136559782
3128,136582335
3129,136598778
3130,136611246
3131,136611753
3132,136624134
3133,136627108
3134,136645029
3135,136645177
3136,136660529
3137,136665051
3138,136666420
3139,136668046
3140,136673024
3141,136684218
3142,136692056
3143,136693079
3144,136729491
3145,136742453
3146,136753904
3147,136762326
3148,136763344
3149,136767401
3150,136774109
3151,136807290
3152,136822348
3153,136823149
3154,136828455
3155,136830441
3156,136833224
3157,136869891
3158,136884029
3159,136887529
3160,136887808
3161,136891139
3162,136905875
3163,136908598
3164,136915356
3165,136955882
3166,136957985
3167,136961546
3168,136963726
3169,137015128
3170,137018633
3171,137030897
3172,137043109
3173,137092631
3174,137094727
3175,137108726
3176,137130066
3177,137144691
3178,137146150
3179,137151122
3180,137179986
3181,137184493
3182,137199534
3183,137211371
3184,137227299
3185,137232342
3186,137235054
3187,137246117
3188,137250848
3189,137260550
3190,137265213
3191,137268863
3192,137274903
3193,137280756
3194,137300059
3195,137318338
3196,137318433
3197,137330263
3198,137352821
3199,137354080
3200,137362988
3201,137370841
3202,137371134
3203,137381748
3204,137384873
3205,137408043
3206,137411915
3207,137424742
3208,137427423
3209,137428162
3210,137435945
3211,137436180
3212,137441921
3213,137458062
3214,137468018
3215,137477451
3216,137520540
3217,137520724
3218,137523394
3219,137529778
3220,137530267
3221,137531808
3222,137567348
3223,137581339
3224,137584043
3225,137598044
3226,137602212
3227,137617622
3228,137630285
3229,137636627
